레포지토리,태그,릴리스명,생성일,배포일,생성일(ISO),배포일(ISO),배포년도,배포월,배포일,요일(0-6),주말여부,초안여부,프리릴리스여부,릴리스노트 길이,릴리스노트 존재여부,생성일로부터 배포까지 일수
daangn/seed-design,@seed-design/css@0.0.6,@seed-design/css@0.0.6,3/14/2025,3/14/2025,2025-03-13T15:42:09.000Z,2025-03-13T15:42:28.000Z,2025,3,14,5,false,false,false,221,true,0
daangn/seed-design,@seed-design/codemod@0.0.16,@seed-design/codemod@0.0.16,3/14/2025,3/14/2025,2025-03-13T17:07:14.000Z,2025-03-13T17:07:15.000Z,2025,3,14,5,false,false,false,67,true,0
daangn/seed-design,@seed-design/codemod@0.0.15,@seed-design/codemod@0.0.15,3/14/2025,3/14/2025,2025-03-13T15:42:09.000Z,2025-03-13T15:42:10.000Z,2025,3,14,5,false,false,false,397,true,0
daangn/seed-design,@seed-design/webpack-plugin@0.0.5,@seed-design/webpack-plugin@0.0.5,3/10/2025,3/10/2025,2025-03-10T05:24:01.000Z,2025-03-10T05:24:20.000Z,2025,3,10,1,false,false,false,120,true,0
daangn/seed-design,@seed-design/vite-plugin@0.0.5,@seed-design/vite-plugin@0.0.5,3/10/2025,3/10/2025,2025-03-10T05:24:01.000Z,2025-03-10T05:24:17.000Z,2025,3,10,1,false,false,false,120,true,0
daangn/seed-design,@seed-design/stackflow@0.0.5,@seed-design/stackflow@0.0.5,3/10/2025,3/10/2025,2025-03-10T05:24:01.000Z,2025-03-10T05:24:11.000Z,2025,3,10,1,false,false,false,120,true,0
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.5,@seed-design/rsbuild-plugin@0.0.5,3/10/2025,3/10/2025,2025-03-10T05:24:01.000Z,2025-03-10T05:24:08.000Z,2025,3,10,1,false,false,false,120,true,0
daangn/seed-design,@seed-design/react@0.0.5,@seed-design/react@0.0.5,3/10/2025,3/10/2025,2025-03-10T05:24:01.000Z,2025-03-10T05:24:14.000Z,2025,3,10,1,false,false,false,175,true,0
daangn/seed-design,@seed-design/css@0.0.5,@seed-design/css@0.0.5,3/10/2025,3/10/2025,2025-03-10T05:24:01.000Z,2025-03-10T05:24:02.000Z,2025,3,10,1,false,false,false,127,true,0
daangn/seed-design,@seed-design/codemod@0.0.14,@seed-design/codemod@0.0.14,3/10/2025,3/10/2025,2025-03-10T05:24:01.000Z,2025-03-10T05:24:05.000Z,2025,3,10,1,false,false,false,65,true,0
daangn/seed-design,@seed-design/webpack-plugin@0.0.4,@seed-design/webpack-plugin@0.0.4,3/5/2025,3/5/2025,2025-03-05T01:12:09.000Z,2025-03-05T01:12:27.000Z,2025,3,5,3,false,false,false,120,true,0
daangn/seed-design,@seed-design/vite-plugin@0.0.4,@seed-design/vite-plugin@0.0.4,3/5/2025,3/5/2025,2025-03-05T01:12:09.000Z,2025-03-05T01:12:24.000Z,2025,3,5,3,false,false,false,120,true,0
daangn/seed-design,@seed-design/stackflow@0.0.4,@seed-design/stackflow@0.0.4,3/5/2025,3/5/2025,2025-03-05T01:12:09.000Z,2025-03-05T01:12:21.000Z,2025,3,5,3,false,false,false,120,true,0
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.4,@seed-design/rsbuild-plugin@0.0.4,3/5/2025,3/5/2025,2025-03-05T01:12:09.000Z,2025-03-05T01:12:18.000Z,2025,3,5,3,false,false,false,120,true,0
daangn/seed-design,@seed-design/react@0.0.4,@seed-design/react@0.0.4,3/5/2025,3/5/2025,2025-03-05T01:12:09.000Z,2025-03-05T01:12:12.000Z,2025,3,5,3,false,false,false,197,true,0
daangn/seed-design,@seed-design/css@0.0.4,@seed-design/css@0.0.4,3/5/2025,3/5/2025,2025-03-05T01:12:09.000Z,2025-03-05T01:12:15.000Z,2025,3,5,3,false,false,false,143,true,0
daangn/seed-design,@seed-design/webpack-plugin@0.0.3,@seed-design/webpack-plugin@0.0.3,3/4/2025,3/4/2025,2025-03-04T03:38:26.000Z,2025-03-04T03:38:49.000Z,2025,3,4,2,false,false,false,317,true,0
daangn/seed-design,@seed-design/vite-plugin@0.0.3,@seed-design/vite-plugin@0.0.3,3/4/2025,3/4/2025,2025-03-04T03:38:26.000Z,2025-03-04T03:38:46.000Z,2025,3,4,2,false,false,false,336,true,0
daangn/seed-design,@seed-design/stackflow@0.0.3,@seed-design/stackflow@0.0.3,3/4/2025,3/4/2025,2025-03-04T03:38:26.000Z,2025-03-04T03:38:37.000Z,2025,3,4,2,false,false,false,120,true,0
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.3,@seed-design/rsbuild-plugin@0.0.3,3/4/2025,3/4/2025,2025-03-04T03:38:26.000Z,2025-03-04T03:38:40.000Z,2025,3,4,2,false,false,false,158,true,0
daangn/seed-design,@seed-design/react@0.0.3,@seed-design/react@0.0.3,3/4/2025,3/4/2025,2025-03-04T03:38:26.000Z,2025-03-04T03:38:43.000Z,2025,3,4,2,false,false,false,120,true,0
daangn/seed-design,@seed-design/migration-index@0.0.2,@seed-design/migration-index@0.0.2,3/4/2025,3/4/2025,2025-03-04T03:38:26.000Z,2025-03-04T03:38:34.000Z,2025,3,4,2,false,false,false,54,true,0
daangn/seed-design,@seed-design/css@0.0.3,@seed-design/css@0.0.3,3/4/2025,3/4/2025,2025-03-04T03:38:26.000Z,2025-03-04T03:38:28.000Z,2025,3,4,2,false,false,false,184,true,0
daangn/seed-design,@seed-design/codemod@0.0.13,@seed-design/codemod@0.0.13,3/4/2025,3/4/2025,2025-03-04T03:38:26.000Z,2025-03-04T03:38:31.000Z,2025,3,4,2,false,false,false,97,true,0
daangn/seed-design,@seed-design/webpack-plugin@0.0.2,@seed-design/webpack-plugin@0.0.2,2/25/2025,2/25/2025,2025-02-25T09:37:12.000Z,2025-02-25T09:37:25.000Z,2025,2,25,2,false,false,false,85,true,0
daangn/seed-design,@seed-design/vite-plugin@0.0.2,@seed-design/vite-plugin@0.0.2,2/25/2025,2/25/2025,2025-02-25T09:37:12.000Z,2025-02-25T09:37:28.000Z,2025,2,25,2,false,false,false,85,true,0
daangn/seed-design,@seed-design/stylesheet@1.1.1,@seed-design/stylesheet@1.1.1,2/25/2025,2/25/2025,2025-02-25T09:37:12.000Z,2025-02-25T09:37:22.000Z,2025,2,25,2,false,false,false,79,true,0
daangn/seed-design,@seed-design/stackflow@0.0.2,@seed-design/stackflow@0.0.2,2/25/2025,2/25/2025,2025-02-25T09:37:12.000Z,2025-02-25T09:37:16.000Z,2025,2,25,2,false,false,false,85,true,0
daangn/seed-design,@seed-design/react@0.0.2,@seed-design/react@0.0.2,2/25/2025,2/25/2025,2025-02-25T09:37:12.000Z,2025-02-25T09:37:19.000Z,2025,2,25,2,false,false,false,85,true,0
daangn/seed-design,@seed-design/css@0.0.2,@seed-design/css@0.0.2,2/25/2025,2/25/2025,2025-02-25T09:37:12.000Z,2025-02-25T09:37:13.000Z,2025,2,25,2,false,false,false,77,true,0
daangn/seed-design,@seed-design/webpack-plugin@0.0.1,@seed-design/webpack-plugin@0.0.1,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:17:12.000Z,2025,2,25,2,false,false,false,150,true,0
daangn/seed-design,@seed-design/vite-plugin@0.0.1,@seed-design/vite-plugin@0.0.1,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:17:07.000Z,2025,2,25,2,false,false,false,150,true,0
daangn/seed-design,@seed-design/stylesheet@1.1.0,@seed-design/stylesheet@1.1.0,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:17:15.000Z,2025,2,25,2,false,false,false,187,true,0
daangn/seed-design,@seed-design/stackflow@0.0.1,@seed-design/stackflow@0.0.1,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:17:09.000Z,2025,2,25,2,false,false,false,230,true,0
daangn/seed-design,@seed-design/react@0.0.1,@seed-design/react@0.0.1,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:16:15.000Z,2025,2,25,2,false,false,false,784,true,0
daangn/seed-design,@seed-design/react-toggle@0.0.1,@seed-design/react-toggle@0.0.1,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:16:54.000Z,2025,2,25,2,false,false,false,199,true,0
daangn/seed-design,@seed-design/react-theming@2.1.5,@seed-design/react-theming@2.1.5,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:17:00.000Z,2025,2,25,2,false,false,false,131,true,0
daangn/seed-design,@seed-design/react-text-field@0.0.1,@seed-design/react-text-field@0.0.1,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:16:57.000Z,2025,2,25,2,false,false,false,199,true,0
daangn/seed-design,@seed-design/react-tabs@0.0.1,@seed-design/react-tabs@0.0.1,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:16:48.000Z,2025,2,25,2,false,false,false,156,true,0
daangn/seed-design,@seed-design/react-switch@0.0.1,@seed-design/react-switch@0.0.1,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:16:51.000Z,2025,2,25,2,false,false,false,199,true,0
daangn/seed-design,@seed-design/react-snackbar@0.0.1,@seed-design/react-snackbar@0.0.1,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:16:45.000Z,2025,2,25,2,false,false,false,199,true,0
daangn/seed-design,@seed-design/react-segmented-control@0.0.1,@seed-design/react-segmented-control@0.0.1,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:16:39.000Z,2025,2,25,2,false,false,false,156,true,0
daangn/seed-design,@seed-design/react-radio-group@0.0.1,@seed-design/react-radio-group@0.0.1,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:16:36.000Z,2025,2,25,2,false,false,false,199,true,0
daangn/seed-design,@seed-design/react-pull-to-refresh@0.0.1,@seed-design/react-pull-to-refresh@0.0.1,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:16:42.000Z,2025,2,25,2,false,false,false,199,true,0
daangn/seed-design,@seed-design/react-progress@0.0.1,@seed-design/react-progress@0.0.1,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:16:33.000Z,2025,2,25,2,false,false,false,199,true,0
daangn/seed-design,@seed-design/react-primitive@0.0.1,@seed-design/react-primitive@0.0.1,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:16:30.000Z,2025,2,25,2,false,false,false,84,true,0
daangn/seed-design,@seed-design/react-popover@0.0.1,@seed-design/react-popover@0.0.1,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:16:27.000Z,2025,2,25,2,false,false,false,156,true,0
daangn/seed-design,@seed-design/react-dialog@0.0.1,@seed-design/react-dialog@0.0.1,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:16:24.000Z,2025,2,25,2,false,false,false,156,true,0
daangn/seed-design,@seed-design/react-checkbox@0.0.1,@seed-design/react-checkbox@0.0.1,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:16:21.000Z,2025,2,25,2,false,false,false,199,true,0
daangn/seed-design,@seed-design/react-avatar@0.0.1,@seed-design/react-avatar@0.0.1,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:16:18.000Z,2025,2,25,2,false,false,false,199,true,0
daangn/seed-design,@seed-design/migration-index@0.0.1,@seed-design/migration-index@0.0.1,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:16:09.000Z,2025,2,25,2,false,false,false,1,true,0
daangn/seed-design,@seed-design/dom-utils@0.0.1,@seed-design/dom-utils@0.0.1,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:17:03.000Z,2025,2,25,2,false,false,false,84,true,0
daangn/seed-design,@seed-design/css@0.0.1,@seed-design/css@0.0.1,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:16:12.000Z,2025,2,25,2,false,false,false,84,true,0
daangn/seed-design,@seed-design/codemod@0.0.12,@seed-design/codemod@0.0.12,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:16:06.000Z,2025,2,25,2,false,false,false,58,true,0
daangn/seed-design,@seed-design/cli@0.0.1,@seed-design/cli@0.0.1,2/25/2025,2/25/2025,2025-02-24T21:16:01.000Z,2025-02-24T21:16:04.000Z,2025,2,25,2,false,false,false,84,true,0
daangn/seed-design,@seed-design/stackflow@0.0.1-rc.1,@seed-design/stackflow@0.0.1-rc.1,2/20/2025,2/20/2025,2025-02-20T06:47:16.000Z,2025-02-20T06:47:23.000Z,2025,2,20,4,false,false,true,90,true,0
daangn/seed-design,@seed-design/react@0.0.1-rc.2,@seed-design/react@0.0.1-rc.2,2/20/2025,2/20/2025,2025-02-20T06:47:16.000Z,2025-02-20T06:47:26.000Z,2025,2,20,4,false,false,true,90,true,0
daangn/seed-design,@seed-design/migration-index@0.0.1-rc.0,@seed-design/migration-index@0.0.1-rc.0,2/20/2025,2/20/2025,2025-02-20T02:57:58.000Z,2025-02-20T02:58:02.000Z,2025,2,20,4,false,false,true,74,true,0
daangn/seed-design,@seed-design/css@0.0.1-rc.1,@seed-design/css@0.0.1-rc.1,2/20/2025,2/20/2025,2025-02-20T06:47:16.000Z,2025-02-20T06:47:17.000Z,2025,2,20,4,false,false,true,64,true,0
daangn/seed-design,@seed-design/codemod@0.0.12-rc.3,@seed-design/codemod@0.0.12-rc.3,2/20/2025,2/20/2025,2025-02-20T06:47:16.000Z,2025-02-20T06:47:20.000Z,2025,2,20,4,false,false,true,64,true,0
daangn/seed-design,@seed-design/codemod@0.0.12-rc.2,@seed-design/codemod@0.0.12-rc.2,2/20/2025,2/20/2025,2025-02-20T03:38:16.000Z,2025-02-20T03:38:17.000Z,2025,2,20,4,false,false,true,43,true,0
daangn/seed-design,@seed-design/codemod@0.0.12-rc.1,@seed-design/codemod@0.0.12-rc.1,2/20/2025,2/20/2025,2025-02-20T03:25:03.000Z,2025-02-20T03:25:04.000Z,2025,2,20,4,false,false,true,47,true,0
daangn/seed-design,@seed-design/codemod@0.0.12-rc.0,@seed-design/codemod@0.0.12-rc.0,2/20/2025,2/20/2025,2025-02-20T02:57:58.000Z,2025-02-20T02:57:59.000Z,2025,2,20,4,false,false,true,157,true,0
daangn/seed-design,@seed-design/stackflow@0.0.1-rc.0,@seed-design/stackflow@0.0.1-rc.0,2/19/2025,2/19/2025,2025-02-18T17:13:38.000Z,2025-02-18T17:14:22.000Z,2025,2,19,3,false,false,true,207,true,0
daangn/seed-design,@seed-design/react@0.0.1-rc.1,@seed-design/react@0.0.1-rc.1,2/19/2025,2/19/2025,2025-02-18T17:29:02.000Z,2025-02-18T17:29:03.000Z,2025,2,19,3,false,false,true,84,true,0
daangn/seed-design,@seed-design/react@0.0.1-rc.0,@seed-design/react@0.0.1-rc.0,2/19/2025,2/19/2025,2025-02-18T17:13:38.000Z,2025-02-18T17:14:25.000Z,2025,2,19,3,false,false,true,826,true,0
daangn/seed-design,@seed-design/react-toggle@0.0.1-rc.0,@seed-design/react-toggle@0.0.1-rc.0,2/19/2025,2/19/2025,2025-02-18T17:13:38.000Z,2025-02-18T17:14:13.000Z,2025,2,19,3,false,false,true,171,true,0
daangn/seed-design,@seed-design/react-text-field@0.0.1-rc.0,@seed-design/react-text-field@0.0.1-rc.0,2/19/2025,2/19/2025,2025-02-18T17:13:38.000Z,2025-02-18T17:14:10.000Z,2025,2,19,3,false,false,true,171,true,0
daangn/seed-design,@seed-design/react-tabs@0.0.1-rc.0,@seed-design/react-tabs@0.0.1-rc.0,2/19/2025,2/19/2025,2025-02-18T17:13:38.000Z,2025-02-18T17:14:07.000Z,2025,2,19,3,false,false,true,123,true,0
daangn/seed-design,@seed-design/react-switch@0.0.1-rc.0,@seed-design/react-switch@0.0.1-rc.0,2/19/2025,2/19/2025,2025-02-18T17:13:38.000Z,2025-02-18T17:14:04.000Z,2025,2,19,3,false,false,true,171,true,0
daangn/seed-design,@seed-design/react-snackbar@0.0.1-rc.0,@seed-design/react-snackbar@0.0.1-rc.0,2/19/2025,2/19/2025,2025-02-18T17:13:38.000Z,2025-02-18T17:14:16.000Z,2025,2,19,3,false,false,true,171,true,0
daangn/seed-design,@seed-design/react-segmented-control@0.0.1-rc.0,@seed-design/react-segmented-control@0.0.1-rc.0,2/19/2025,2/19/2025,2025-02-18T17:13:38.000Z,2025-02-18T17:14:01.000Z,2025,2,19,3,false,false,true,123,true,0
daangn/seed-design,@seed-design/react-radio-group@0.0.1-rc.0,@seed-design/react-radio-group@0.0.1-rc.0,2/19/2025,2/19/2025,2025-02-18T17:13:38.000Z,2025-02-18T17:13:58.000Z,2025,2,19,3,false,false,true,171,true,0
daangn/seed-design,@seed-design/react-pull-to-refresh@0.0.1-rc.0,@seed-design/react-pull-to-refresh@0.0.1-rc.0,2/19/2025,2/19/2025,2025-02-18T17:13:38.000Z,2025-02-18T17:13:56.000Z,2025,2,19,3,false,false,true,171,true,0
daangn/seed-design,@seed-design/react-progress@0.0.1-rc.0,@seed-design/react-progress@0.0.1-rc.0,2/19/2025,2/19/2025,2025-02-18T17:13:38.000Z,2025-02-18T17:13:52.000Z,2025,2,19,3,false,false,true,171,true,0
daangn/seed-design,@seed-design/react-popover@0.0.1-rc.0,@seed-design/react-popover@0.0.1-rc.0,2/19/2025,2/19/2025,2025-02-18T17:13:38.000Z,2025-02-18T17:13:49.000Z,2025,2,19,3,false,false,true,123,true,0
daangn/seed-design,@seed-design/react-dialog@0.0.1-rc.0,@seed-design/react-dialog@0.0.1-rc.0,2/19/2025,2/19/2025,2025-02-18T17:13:38.000Z,2025-02-18T17:13:43.000Z,2025,2,19,3,false,false,true,123,true,0
daangn/seed-design,@seed-design/react-checkbox@0.0.1-rc.0,@seed-design/react-checkbox@0.0.1-rc.0,2/19/2025,2/19/2025,2025-02-18T17:13:38.000Z,2025-02-18T17:13:40.000Z,2025,2,19,3,false,false,true,171,true,0
daangn/seed-design,@seed-design/react-avatar@0.0.1-rc.0,@seed-design/react-avatar@0.0.1-rc.0,2/19/2025,2/19/2025,2025-02-18T17:13:38.000Z,2025-02-18T17:14:19.000Z,2025,2,19,3,false,false,true,171,true,0
daangn/seed-design,@seed-design/css@0.0.1-rc.0,@seed-design/css@0.0.1-rc.0,2/19/2025,2/19/2025,2025-02-18T17:13:38.000Z,2025-02-18T17:13:46.000Z,2025,2,19,3,false,false,true,56,true,0
daangn/seed-design,@seed-design/stylesheet@1.0.4,@seed-design/stylesheet@1.0.4,1/29/2024,1/29/2024,2024-01-29T04:00:35.000Z,2024-01-29T04:00:36.000Z,2024,1,29,1,false,false,false,50,true,0
daangn/seed-design,@seed-design/react-theming@2.1.4,@seed-design/react-theming@2.1.4,7/31/2023,7/31/2023,2023-07-31T06:36:19.000Z,2023-07-31T06:36:20.000Z,2023,7,31,1,false,false,false,75,true,0
daangn/seed-design,gatsby-plugin-seed-design@0.2.7,gatsby-plugin-seed-design@0.2.7,7/17/2023,7/17/2023,2023-07-17T08:03:26.000Z,2023-07-17T08:03:28.000Z,2023,7,17,1,false,false,false,52,true,0
daangn/seed-design,@seed-design/icon-deprecated@0.2.1,@seed-design/icon-deprecated@0.2.1,7/5/2023,7/5/2023,2023-07-05T08:43:30.000Z,2023-07-05T08:43:32.000Z,2023,7,5,3,false,false,false,65,true,0
daangn/seed-design,@seed-design/design-token@1.0.3,@seed-design/design-token@1.0.3,5/23/2023,5/23/2023,2023-05-23T08:09:36.000Z,2023-05-23T08:09:37.000Z,2023,5,23,2,false,false,false,62,true,0
daangn/seed-design,gatsby-plugin-seed-design@0.2.6,gatsby-plugin-seed-design@0.2.6,4/25/2023,4/25/2023,2023-04-25T06:45:39.000Z,2023-04-25T06:45:41.000Z,2023,4,25,2,false,false,false,95,true,0
daangn/seed-design,@seed-design/icon@0.2.1,@seed-design/icon@0.2.1,4/19/2023,4/19/2023,2023-04-19T08:21:31.000Z,2023-04-19T08:21:33.000Z,2023,4,19,3,false,false,false,65,true,0
daangn/seed-design,@seed-design/icon@0.2.0,@seed-design/icon@0.2.0,4/19/2023,4/19/2023,2023-04-19T06:19:39.000Z,2023-04-19T06:19:40.000Z,2023,4,19,3,false,false,false,64,true,0
daangn/seed-design,@seed-design/design-token@1.0.1,@seed-design/design-token@1.0.1,4/14/2023,4/14/2023,2023-04-14T10:53:22.000Z,2023-04-14T10:53:23.000Z,2023,4,14,5,false,false,false,71,true,0
daangn/seed-design,@seed-design/icon@0.1.13,@seed-design/icon@0.1.13,3/11/2023,3/11/2023,2023-03-11T00:30:51.000Z,2023-03-11T00:30:52.000Z,2023,3,11,6,true,false,false,78,true,0
daangn/seed-design,@seed-design/icon@0.1.12,@seed-design/icon@0.1.12,3/11/2023,3/11/2023,2023-03-10T16:15:34.000Z,2023-03-10T16:15:35.000Z,2023,3,11,6,true,false,false,80,true,0
daangn/seed-design,@seed-design/icon@0.1.11,@seed-design/icon@0.1.11,3/10/2023,3/10/2023,2023-03-10T14:35:59.000Z,2023-03-10T14:36:00.000Z,2023,3,10,5,false,false,false,62,true,0
daangn/seed-design,@seed-design/icon@0.1.10,@seed-design/icon@0.1.10,3/9/2023,3/9/2023,2023-03-09T02:38:09.000Z,2023-03-09T02:38:20.000Z,2023,3,9,4,false,false,false,60,true,0
daangn/seed-design,@seed-design/icon@0.1.8,@seed-design/icon@0.1.8,2/23/2023,2/23/2023,2023-02-23T06:01:46.000Z,2023-02-23T06:01:48.000Z,2023,2,23,4,false,false,false,108,true,0
daangn/seed-design,@seed-design/icon@0.1.7,@seed-design/icon@0.1.7,2/21/2023,2/21/2023,2023-02-21T04:33:19.000Z,2023-02-21T04:33:20.000Z,2023,2,21,2,false,false,false,114,true,0
daangn/seed-design,@seed-design/icon@0.1.6,@seed-design/icon@0.1.6,2/20/2023,2/20/2023,2023-02-20T09:43:47.000Z,2023-02-20T09:43:48.000Z,2023,2,20,1,false,false,false,64,true,0
daangn/seed-design,@seed-design/icon@0.1.5,@seed-design/icon@0.1.5,2/20/2023,2/20/2023,2023-02-20T09:25:39.000Z,2023-02-20T09:25:40.000Z,2023,2,20,1,false,false,false,55,true,0
daangn/seed-design,@seed-design/icon@0.1.4,@seed-design/icon@0.1.4,2/20/2023,2/20/2023,2023-02-20T06:50:44.000Z,2023-02-20T06:52:05.000Z,2023,2,20,1,false,false,false,46,true,0
daangn/seed-design,@seed-design/icon@0.1.2,@seed-design/icon@0.1.2,2/17/2023,2/17/2023,2023-02-17T09:52:09.000Z,2023-02-17T09:53:33.000Z,2023,2,17,5,false,false,false,58,true,0
daangn/seed-design,@seed-design/icon@0.1.1,@seed-design/icon@0.1.1,2/17/2023,2/17/2023,2023-02-17T08:24:23.000Z,2023-02-17T08:26:01.000Z,2023,2,17,5,false,false,false,1236,true,0
daangn/seed-design,@seed-design/icon@0.1.0,@seed-design/icon@0.1.0,2/14/2023,2/14/2023,2023-02-14T12:25:12.000Z,2023-02-14T12:27:10.000Z,2023,2,14,2,false,false,false,334,true,0
daangn/seed-design,@seed-design/icon@0.0.8,@seed-design/icon@0.0.8,2/13/2023,2/13/2023,2023-02-13T09:24:10.000Z,2023-02-13T09:26:05.000Z,2023,2,13,1,false,false,false,91,true,0
daangn/seed-design,@seed-design/icon@0.0.7,@seed-design/icon@0.0.7,2/13/2023,2/13/2023,2023-02-13T05:29:37.000Z,2023-02-13T05:31:33.000Z,2023,2,13,1,false,false,false,49,true,0
daangn/seed-design,@seed-design/icon@0.0.6,@seed-design/icon@0.0.6,2/9/2023,2/9/2023,2023-02-09T05:15:33.000Z,2023-02-09T05:16:48.000Z,2023,2,9,4,false,false,false,46,true,0
daangn/seed-design,@seed-design/icon@0.0.5,@seed-design/icon@0.0.5,2/9/2023,2/9/2023,2023-02-09T05:03:52.000Z,2023-02-09T05:05:18.000Z,2023,2,9,4,false,false,false,47,true,0
daangn/seed-design,@seed-design/icon@0.0.4,@seed-design/icon@0.0.4,2/9/2023,2/9/2023,2023-02-09T04:14:17.000Z,2023-02-09T04:15:50.000Z,2023,2,9,4,false,false,false,95,true,0
daangn/seed-design,@seed-design/icon@0.0.3,@seed-design/icon@0.0.3,2/9/2023,2/9/2023,2023-02-09T03:49:07.000Z,2023-02-09T03:50:51.000Z,2023,2,9,4,false,false,false,50,true,0
daangn/seed-design,@seed-design/icon@0.0.2,@seed-design/icon@0.0.2,2/9/2023,2/9/2023,2023-02-09T01:55:04.000Z,2023-02-09T01:56:25.000Z,2023,2,9,4,false,false,false,79,true,0
daangn/seed-design,@seed-design/icon@0.0.1,@seed-design/icon@0.0.1,2/9/2023,2/9/2023,2023-02-08T15:03:38.000Z,2023-02-08T15:05:14.000Z,2023,2,9,4,false,false,false,45,true,0
daangn/seed-design,gatsby-plugin-seed-design@0.2.5,gatsby-plugin-seed-design@0.2.5,1/18/2023,1/18/2023,2023-01-18T05:11:38.000Z,2023-01-18T05:12:49.000Z,2023,1,18,3,false,false,false,93,true,0
daangn/seed-design,@seed-design/stylesheet@1.0.3,@seed-design/stylesheet@1.0.3,1/18/2023,1/18/2023,2023-01-18T05:11:38.000Z,2023-01-18T05:12:49.000Z,2023,1,18,3,false,false,false,53,true,0
daangn/seed-design,gatsby-plugin-seed-design@0.2.4,gatsby-plugin-seed-design@0.2.4,12/9/2022,12/9/2022,2022-12-09T07:08:13.000Z,2022-12-09T07:10:39.000Z,2022,12,9,5,false,false,false,93,true,0
daangn/seed-design,@seed-design/stylesheet@1.0.2,@seed-design/stylesheet@1.0.2,12/9/2022,12/9/2022,2022-12-09T07:08:13.000Z,2022-12-09T07:10:39.000Z,2022,12,9,5,false,false,false,77,true,0
daangn/seed-design,gatsby-plugin-seed-design@0.2.3,gatsby-plugin-seed-design@0.2.3,12/8/2022,12/8/2022,2022-12-08T09:55:22.000Z,2022-12-08T09:58:03.000Z,2022,12,8,4,false,false,false,93,true,0
daangn/seed-design,gatsby-plugin-seed-design@0.2.2,gatsby-plugin-seed-design@0.2.2,12/8/2022,12/8/2022,2022-12-08T08:56:01.000Z,2022-12-08T08:58:25.000Z,2022,12,8,4,false,false,false,96,true,0
daangn/seed-design,@seed-design/react-theming@2.1.2,@seed-design/react-theming@2.1.2,12/8/2022,12/8/2022,2022-12-08T08:56:01.000Z,2022-12-08T08:58:25.000Z,2022,12,8,4,false,false,false,77,true,0
daangn/seed-design,gatsby-plugin-seed-design@0.2.1,gatsby-plugin-seed-design@0.2.1,11/29/2022,11/29/2022,2022-11-29T07:33:43.000Z,2022-11-29T07:35:55.000Z,2022,11,29,2,false,false,false,206,true,0
daangn/seed-design,@seed-design/react-theming@2.1.1,@seed-design/react-theming@2.1.1,11/29/2022,11/29/2022,2022-11-29T07:33:43.000Z,2022-11-29T07:35:55.000Z,2022,11,29,2,false,false,false,122,true,0
daangn/seed-design,gatsby-plugin-seed-design@0.2.0,gatsby-plugin-seed-design@0.2.0,11/25/2022,11/25/2022,2022-11-25T08:33:54.000Z,2022-11-25T08:36:23.000Z,2022,11,25,5,false,false,false,57,true,0
daangn/seed-design,gatsby-plugin-seed-design@0.0.4,gatsby-plugin-seed-design@0.0.4,11/25/2022,11/25/2022,2022-11-25T05:33:15.000Z,2022-11-25T05:33:23.000Z,2022,11,25,5,false,false,false,96,true,0
daangn/seed-design,@seed-design/react-theming@2.1.0,@seed-design/react-theming@2.1.0,11/25/2022,11/25/2022,2022-11-25T08:33:54.000Z,2022-11-25T08:36:23.000Z,2022,11,25,5,false,false,false,140,true,0
